,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,month_sold,age
4006,4,2.0,1840,1.0,0.0,0.0,4,7,7,80
4007,3,1.0,1590,1.0,0.0,0.0,4,7,4,55
4008,3,1.0,1640,1.0,0.0,0.0,4,7,3,76
4009,3,2.25,3000,1.5,1.0,4.0,3,11,5,21
4010,3,1.75,2160,1.0,0.0,0.0,4,8,6,62
4011,3,3.0,2490,2.0,0.0,3.0,4,8,9,111
4012,3,2.0,1290,1.0,0.0,0.0,5,7,10,72
4013,3,2.5,3190,2.0,0.0,0.0,3,9,10,34
4014,4,1.0,1540,1.5,0.0,0.0,4,7,6,99
4015,3,2.0,2140,1.0,0.0,0.0,4,8,6,56
4016,2,1.0,980,1.0,0.0,0.0,3,7,4,96
4017,5,2.25,2450,2.0,0.0,0.0,3,8,9,49
4018,3,2.0,1360,1.5,0.0,0.0,4,6,6,98
4019,4,3.5,4610,2.0,0.0,0.0,3,10,4,22
4020,7,6.75,7480,2.0,0.0,2.0,3,11,10,69
4021,3,2.5,2860,2.0,0.0,0.0,3,9,1,23
4022,3,2.0,1810,1.0,0.0,0.0,3,7,1,52
4023,4,2.0,2240,1.0,0.0,0.0,5,8,3,74
4024,3,3.25,3610,2.0,0.0,0.0,3,10,5,19
4025,2,1.0,1450,1.5,0.0,0.0,4,7,10,101
4026,3,3.5,1450,2.0,0.0,0.0,3,8,4,15
4027,3,1.5,1820,1.0,0.0,0.0,4,7,12,64
4028,5,3.25,5620,2.0,0.0,0.0,4,11,12,106
4029,3,1.75,2080,1.0,0.0,0.0,3,7,1,72
4030,3,2.5,1780,3.0,0.0,0.0,3,8,9,15
4031,8,6.0,4340,2.0,0.0,0.0,3,8,10,55
4032,4,3.25,2860,2.0,0.0,0.0,3,9,3,97
4033,3,1.5,2540,1.0,0.0,0.0,3,8,7,63
4034,4,1.0,1140,1.5,0.0,0.0,3,6,4,64
4035,3,2.0,1320,3.0,0.0,0.0,3,7,3,27
4036,3,2.5,2040,2.0,0.0,0.0,3,8,3,35
4037,4,2.25,1790,1.0,0.0,0.0,3,7,3,39
4038,3,2.0,1910,1.0,0.0,0.0,3,8,4,67
4039,3,1.75,1460,2.0,0.0,0.0,3,7,1,94
4040,3,1.5,1420,1.0,0.0,0.0,5,7,11,65
4041,4,1.5,1790,1.5,0.0,0.0,5,7,4,94
4042,3,2.0,1390,2.0,0.0,0.0,3,8,11,17
4043,4,1.75,1880,1.0,0.0,0.0,3,7,8,46
4044,3,1.5,1570,2.0,0.0,0.0,3,7,1,114
4045,3,2.5,2690,2.0,0.0,0.0,5,7,5,79
4046,3,1.75,1670,1.0,0.0,2.0,3,8,5,30
4047,3,1.0,1040,1.0,0.0,0.0,3,7,12,53
4048,4,2.0,1560,1.0,0.0,0.0,4,7,7,54
4049,2,1.0,1470,1.0,0.0,0.0,2,7,5,82
4050,3,2.25,2070,1.5,0.0,0.0,3,8,6,67
4051,2,1.0,1370,1.0,0.0,2.0,3,8,10,81
4052,2,1.0,1120,1.0,0.0,0.0,3,7,12,96
4053,4,2.75,2640,2.0,0.0,0.0,3,9,9,21
4054,3,1.0,1030,1.0,0.0,0.0,4,7,1,50
4055,3,1.0,1120,1.0,0.0,0.0,3,6,4,80
4056,4,1.75,1730,1.0,0.0,0.0,3,7,10,66
4057,3,2.5,2090,2.0,0.0,2.0,3,9,2,39
4058,3,1.0,920,1.0,0.0,0.0,4,7,6,45
4059,4,2.25,2970,2.0,0.0,0.0,3,8,9,39
4060,3,2.5,1720,2.0,0.0,0.0,3,8,12,29
4061,3,1.75,1460,1.0,0.0,0.0,3,7,4,34
4062,3,1.5,1540,1.5,0.0,0.0,5,7,8,92
4063,8,3.0,2850,1.0,0.0,0.0,3,7,2,63
4064,3,2.0,1310,1.0,0.0,0.0,3,7,9,60
4065,5,2.5,2430,2.0,0.0,0.0,3,9,5,21
4066,3,1.5,1700,1.0,0.0,1.0,4,8,6,68
4067,4,1.75,2160,2.0,0.0,0.0,4,8,11,44
4068,3,1.5,860,1.0,0.0,0.0,3,6,4,93
4069,3,3.5,2050,2.0,0.0,0.0,3,8,2,16
4070,4,2.0,1650,1.0,0.0,0.0,3,7,4,50
4071,3,2.25,1570,1.0,0.0,0.0,3,7,8,31
4072,3,1.75,1660,1.5,0.0,0.0,3,7,6,65
4073,3,1.0,1220,1.0,0.0,0.0,4,7,11,67
4074,3,1.0,1220,1.0,0.0,0.0,4,7,2,67
4075,3,2.0,1780,1.0,0.0,0.0,3,7,8,58
4076,3,2.5,2180,2.0,0.0,0.0,3,8,9,18
4077,3,2.5,3520,2.5,0.0,0.0,3,9,12,18
4078,3,2.5,2220,2.0,0.0,0.0,3,8,7,24
4079,3,2.0,1610,1.0,0.0,0.0,4,7,12,55
4080,3,1.5,1070,1.0,0.0,0.0,3,6,8,66
4081,3,1.0,1060,1.0,0.0,0.0,2,6,2,109
4082,3,1.5,1160,1.0,0.0,0.0,3,7,6,60
4083,2,1.0,910,1.0,0.0,0.0,3,7,12,73
4084,3,2.5,2970,2.0,0.0,0.0,3,9,6,24
4085,1,1.0,790,1.0,0.0,0.0,3,6,6,80
4086,2,2.0,1540,2.0,0.0,0.0,3,7,11,74
4087,4,2.5,3130,1.0,0.0,4.0,3,9,4,66
4088,3,1.5,1470,1.0,0.0,0.0,3,7,4,81
4089,4,2.75,3160,1.5,0.0,0.0,3,8,10,89
4090,3,2.25,2675,2.0,0.0,0.0,3,8,5,38
4091,3,2.0,1340,1.0,0.0,0.0,4,7,4,35
4092,9,4.5,3830,2.5,0.0,0.0,3,7,5,84
4093,3,2.5,1800,2.0,0.0,0.0,3,8,12,35
4094,3,3.25,2990,2.0,0.0,0.0,4,10,10,48
4095,4,3.0,3720,1.0,0.0,0.0,4,9,11,62
4096,3,1.0,920,1.0,0.0,0.0,4,6,10,61
4097,4,3.0,3280,2.0,0.0,0.0,3,7,12,17
4098,4,1.0,1440,1.0,0.0,0.0,2,7,2,58
4099,3,2.25,1940,1.0,0.0,0.0,4,8,6,41
4100,3,1.75,1590,1.0,0.0,0.0,4,8,12,43
4101,2,2.0,1340,1.0,0.0,0.0,3,8,7,15
4102,4,2.5,3770,2.0,0.0,2.0,3,11,8,25
4103,6,2.5,2680,1.0,0.0,0.0,5,7,9,55
4104,4,2.5,2820,2.0,0.0,0.0,3,8,3,14
4105,3,1.75,1520,1.0,0.0,0.0,3,5,11,90
4106,4,2.5,2560,2.0,0.0,0.0,3,8,3,10
4107,3,2.5,3310,1.0,0.0,0.0,3,8,4,103
4108,3,1.5,1540,1.0,0.0,0.0,3,7,4,54
4109,3,1.75,1430,1.0,0.0,0.0,4,8,11,58
4110,4,2.5,2506,2.0,0.0,0.0,3,7,3,16
4111,4,2.0,2250,1.0,0.0,0.0,5,7,5,66
4112,5,1.75,2740,1.0,0.0,0.0,4,7,4,77
4113,3,1.75,1540,1.0,0.0,0.0,3,6,8,45
4114,4,2.75,4190,1.0,0.0,0.0,4,9,8,57
4115,4,1.75,1690,1.0,0.0,0.0,3,7,4,43
4116,4,2.25,1990,1.5,0.0,2.0,4,8,6,90
4117,4,2.5,2410,2.0,0.0,0.0,3,9,11,29
4118,2,1.0,1150,1.0,0.0,0.0,3,7,5,74
4119,4,1.75,1720,2.0,0.0,0.0,3,7,2,66
4120,3,2.0,1260,2.0,0.0,0.0,4,7,8,41
4121,5,2.5,2020,1.0,0.0,0.0,4,8,4,44
4122,5,2.25,2240,1.0,0.0,0.0,3,7,4,63
4123,4,2.25,1930,2.0,0.0,0.0,3,8,9,26
4124,3,2.5,1820,1.0,0.0,0.0,3,7,11,28
4125,3,3.5,1560,2.0,0.0,0.0,3,8,9,27
4126,5,3.0,2170,1.5,0.0,0.0,4,8,5,111
4127,3,1.75,1600,1.0,0.0,0.0,3,8,4,45
4128,4,3.5,3760,2.0,0.0,0.0,3,9,7,24
4129,3,1.5,1240,1.0,0.0,0.0,4,7,5,65
4130,3,1.75,1090,1.5,0.0,0.0,5,8,3,93
4131,4,2.5,2740,1.0,0.0,2.0,3,8,1,61
4132,3,2.5,3110,2.0,0.0,2.0,3,9,1,20
4133,3,2.5,1610,2.0,0.0,0.0,3,7,3,15
4134,4,3.5,1880,3.0,0.0,0.0,3,8,2,15
4135,4,2.0,1740,1.0,0.0,0.0,5,6,8,68
4136,4,2.25,3270,2.0,0.0,0.0,5,8,12,113
4137,3,2.5,1990,2.0,0.0,0.0,3,8,11,19
4138,4,1.75,1960,1.0,0.0,0.0,4,8,3,55
4139,3,1.75,1680,1.0,0.0,0.0,3,7,5,30
4140,4,3.0,2910,2.0,0.0,0.0,3,9,11,19
4141,3,2.25,1500,1.0,0.0,0.0,4,7,10,54
4142,1,1.0,580,1.0,0.0,0.0,3,7,10,114
4143,3,1.75,2540,1.0,0.0,0.0,3,7,4,73
4144,2,1.0,950,1.0,0.0,0.0,3,7,3,73
4145,4,5.5,7080,2.0,0.0,0.0,3,12,10,14
4146,2,1.0,810,1.0,0.0,0.0,3,7,8,94
4147,5,3.0,4080,2.0,0.0,2.0,4,8,12,61
4148,4,2.0,1820,1.0,0.0,0.0,5,7,10,66
4149,4,2.5,2650,2.0,0.0,0.0,3,7,1,22
4150,3,2.25,1670,2.0,0.0,0.0,3,9,4,7
4151,3,2.5,2480,2.0,0.0,0.0,3,8,5,36
4152,3,1.75,1240,1.0,0.0,0.0,3,8,10,55
4153,3,2.0,1390,1.0,0.0,0.0,3,7,8,35
4154,3,2.5,2880,2.0,0.0,0.0,4,10,3,37
4155,3,1.0,1060,1.0,0.0,0.0,4,7,12,62
4156,2,1.0,1070,1.0,0.0,0.0,3,7,10,98
4157,4,1.75,1640,1.5,0.0,0.0,4,7,7,79
4158,3,2.0,1510,1.0,0.0,0.0,4,7,9,50
4159,3,1.0,1230,1.5,0.0,0.0,4,6,5,97
4160,3,2.0,1510,1.0,0.0,0.0,3,8,4,15
4161,4,2.5,3180,2.0,0.0,0.0,3,8,11,55
4162,4,2.0,2260,1.0,0.0,0.0,3,8,5,64
4163,4,2.5,1920,2.0,0.0,0.0,4,8,5,32
4164,3,2.5,1980,2.0,0.0,0.0,3,8,11,23
4165,2,1.0,1200,1.0,0.0,0.0,4,6,5,64
4166,4,2.25,2020,1.0,0.0,2.0,4,8,11,61
4167,4,1.5,2010,1.5,0.0,0.0,4,7,12,101
4168,3,2.25,1930,1.0,0.0,0.0,3,7,5,38
4169,5,2.5,2710,1.0,0.0,0.0,3,8,2,63
4170,5,1.0,1950,1.5,0.0,0.0,4,7,4,105
4171,3,1.75,2110,1.0,0.0,0.0,4,8,7,63
4172,3,1.0,1250,1.0,0.0,0.0,4,7,5,71
4173,2,2.5,1380,3.0,0.0,0.0,3,9,6,16
4174,3,1.75,2050,2.0,0.0,0.0,3,8,11,31
4175,3,1.5,1800,2.0,0.0,0.0,3,8,7,91
4176,3,1.0,1310,1.0,0.0,0.0,3,7,3,88
4177,2,1.0,1010,1.0,0.0,0.0,3,7,10,109
4178,3,2.75,1850,1.5,0.0,0.0,5,7,5,57
4179,3,2.25,1750,2.0,0.0,0.0,4,8,7,45
4180,4,2.5,2154,2.0,0.0,0.0,3,8,10,10
4181,3,1.75,1230,2.0,0.0,0.0,3,8,1,18
4182,3,2.0,1960,1.0,0.0,3.0,4,6,9,82
4183,4,1.0,1070,1.0,0.0,0.0,3,6,3,99
4184,3,1.0,1450,1.0,0.0,0.0,3,7,11,83
4185,4,2.75,3680,2.0,0.0,3.0,3,9,10,86
4186,4,2.5,5760,2.0,0.0,4.0,4,12,7,28
4187,3,1.0,1220,1.0,0.0,0.0,4,7,5,67
4188,4,2.75,2950,2.0,0.0,0.0,5,7,11,110
4189,3,1.5,1340,2.0,0.0,0.0,3,7,9,23
4190,4,2.25,2870,2.0,0.0,1.0,4,8,6,96
4191,4,1.0,2590,1.5,0.0,0.0,4,7,8,111
4192,4,1.75,2090,1.0,0.0,0.0,4,8,5,59
4193,6,3.5,3000,1.0,0.0,0.0,3,8,7,43
4194,4,1.75,1730,1.0,0.0,0.0,4,7,5,67
4195,4,3.5,2850,1.5,0.0,0.0,3,7,9,96
4196,3,1.0,1020,1.0,0.0,0.0,3,7,7,71
4197,3,2.5,2200,2.0,0.0,0.0,3,9,3,25
4198,3,2.5,3240,2.0,0.0,0.0,3,7,5,25
4199,3,0.75,490,1.5,0.0,0.0,4,5,7,63
4200,3,2.5,2990,1.0,0.0,0.0,3,7,11,19
4201,5,2.0,2450,1.0,0.0,0.0,4,7,5,122
4202,3,2.5,1900,2.0,0.0,0.0,3,8,5,32
4203,4,2.5,2640,2.0,0.0,0.0,3,7,4,19
4204,3,2.0,1340,3.0,0.0,0.0,3,8,9,25
4205,4,2.5,3220,2.0,0.0,0.0,3,9,12,19
4206,3,2.0,930,1.0,0.0,0.0,3,7,12,44
4207,4,2.5,3240,1.0,0.0,0.0,3,10,5,76
4208,5,2.5,2630,1.5,0.0,0.0,4,8,8,54
4209,3,2.5,1730,2.0,0.0,0.0,3,8,9,26
4210,4,1.75,2120,1.0,0.0,0.0,3,8,3,57
4211,3,1.0,880,1.5,0.0,0.0,5,6,6,76
4212,4,2.0,1800,1.0,0.0,0.0,4,7,12,48
4213,3,1.75,1600,1.0,0.0,0.0,3,7,5,24
4214,3,2.5,3280,2.0,1.0,3.0,3,11,9,97
4215,5,1.75,3290,1.0,0.0,0.0,3,7,1,54
4216,4,2.25,2890,3.0,1.0,4.0,3,10,7,38
4217,3,2.5,1730,1.0,0.0,0.0,3,7,8,31
4218,3,2.5,1590,2.0,0.0,0.0,3,7,7,22
4219,4,1.75,1710,1.0,0.0,0.0,4,7,12,66
4220,3,1.75,1995,2.0,0.0,0.0,3,7,8,65
4221,3,1.75,1300,1.0,0.0,0.0,4,7,3,55
4222,3,2.5,2720,1.0,0.0,0.0,3,8,5,37
4223,2,2.5,1360,2.0,0.0,0.0,3,8,1,23
4224,2,2.5,1590,2.0,0.0,0.0,3,8,11,28
4225,2,1.0,1200,1.0,0.0,0.0,3,7,3,80
4226,2,1.0,1170,1.5,0.0,0.0,3,7,7,112
4227,5,2.5,2010,1.5,0.0,0.0,3,6,8,110
4228,3,2.75,1880,2.0,0.0,0.0,3,7,8,21
4229,3,2.0,3250,2.0,0.0,0.0,4,8,4,44
4230,4,2.5,2270,1.0,0.0,0.0,4,9,7,47
4231,9,3.0,3680,2.0,0.0,0.0,3,7,1,114
4232,3,2.0,1880,1.0,0.0,0.0,4,8,9,91
4233,3,1.0,1050,1.0,0.0,0.0,4,7,6,75
4234,3,3.25,2250,1.0,0.0,0.0,3,9,9,17
4235,3,3.25,1689,3.0,0.0,0.0,3,8,6,14
4236,6,3.0,2860,1.0,0.0,0.0,3,8,3,60
4237,4,2.5,2710,3.0,0.0,0.0,4,10,10,32
4238,3,2.0,1770,1.0,0.0,0.0,4,7,8,55
4239,4,2.75,2820,1.0,0.0,0.0,3,8,5,57
4240,4,3.25,3400,1.0,0.0,0.0,4,8,10,42
4241,4,2.5,3110,2.0,0.0,0.0,3,9,10,18
4242,4,1.0,1480,1.0,0.0,0.0,3,7,4,69
4243,2,1.0,940,1.0,0.0,0.0,3,6,6,112
4244,4,2.5,2680,2.0,0.0,0.0,3,8,4,13
4245,4,2.75,3190,2.0,0.0,0.0,3,9,9,17
4246,3,2.5,1920,2.0,0.0,1.0,3,9,3,73
4247,3,2.5,2610,2.0,0.0,0.0,3,9,6,26
4248,3,0.75,1040,1.0,0.0,0.0,2,6,9,75
4249,4,3.25,2880,1.0,0.0,0.0,3,11,5,40
4250,3,2.0,1450,2.0,0.0,0.0,4,7,1,31
4251,6,4.5,3902,3.0,0.0,4.0,4,9,6,45
4252,4,2.5,2460,1.0,0.0,0.0,3,8,12,45
4253,3,2.5,2170,2.0,0.0,0.0,3,9,5,19
4254,5,2.25,1970,1.0,0.0,0.0,3,7,6,36
4255,3,1.0,1000,1.0,0.0,0.0,3,7,10,68
4256,3,2.0,1580,1.0,0.0,0.0,4,7,11,113
4257,4,1.5,2130,1.0,0.0,0.0,3,7,5,60
4258,4,1.0,1370,1.0,0.0,0.0,3,7,6,73
4259,4,2.0,2150,1.0,0.0,2.0,3,8,4,56
4260,3,1.75,1370,1.0,0.0,0.0,4,8,12,45
4261,3,1.0,1370,2.0,0.0,0.0,4,8,1,104
4262,3,3.0,3290,2.0,0.0,2.0,4,8,7,47
4263,3,2.0,3190,2.0,0.0,0.0,3,9,4,28
4264,4,3.25,4140,1.0,0.0,1.0,3,10,5,45
4265,3,1.75,1690,1.0,0.0,0.0,3,7,2,36
4266,5,1.0,1690,1.5,0.0,0.0,3,7,9,108
4267,3,1.0,1430,1.0,0.0,0.0,3,7,2,60
4268,4,3.75,1980,2.0,0.0,0.0,3,9,7,13
4269,3,2.5,1490,2.0,0.0,0.0,4,7,7,32
4270,5,3.0,3620,1.0,0.0,2.0,5,8,2,58
4271,4,2.5,2720,1.0,0.0,1.0,5,9,12,59
4272,4,1.75,1490,1.0,0.0,0.0,4,7,5,52
4273,3,1.75,1230,1.0,0.0,0.0,3,7,10,36
4274,3,2.0,1900,1.0,0.0,0.0,4,7,4,45
4275,3,1.75,1530,1.0,0.0,0.0,4,7,10,44
4276,3,1.75,2290,1.0,0.0,0.0,3,8,10,41
4277,5,1.5,2240,1.0,0.0,0.0,3,8,7,66
4278,4,2.5,3470,2.0,0.0,0.0,3,9,3,17
4279,4,2.5,3050,1.0,0.0,0.0,4,8,9,39
4280,3,1.0,1100,1.0,0.0,0.0,4,7,8,67
4281,3,1.0,1610,1.0,0.0,0.0,3,7,2,46
4282,3,2.75,1910,1.0,0.0,0.0,3,8,3,38
4283,3,2.0,1510,1.0,0.0,2.0,3,7,5,49
4284,3,1.5,1280,2.0,0.0,0.0,4,6,7,37
4285,3,2.5,1910,2.5,0.0,0.0,3,8,6,15
4286,3,1.0,1170,2.0,0.0,0.0,4,6,7,53
4287,2,1.0,1550,1.0,0.0,0.0,3,7,9,92
4288,3,1.0,1060,1.0,0.0,0.0,4,7,7,54
4289,2,1.0,1040,1.0,0.0,0.0,3,7,7,78
4290,3,2.5,1550,2.0,0.0,0.0,5,7,5,23
4291,3,2.5,2490,1.0,1.0,4.0,4,9,10,61
4292,2,1.0,920,1.0,0.0,0.0,4,6,1,72
4293,3,1.0,1250,1.5,0.0,0.0,5,6,3,83
4294,3,1.5,2540,2.0,0.0,0.0,4,8,5,100
4295,5,1.75,2190,1.0,0.0,2.0,3,8,4,44
4296,3,1.75,1340,1.0,0.0,0.0,4,7,2,35
4297,5,2.5,2410,1.0,0.0,0.0,4,8,4,47
4298,3,1.75,1830,1.0,0.0,0.0,3,7,7,59
4299,3,1.0,1850,2.0,0.0,0.0,3,6,9,94
4300,3,1.0,1410,1.0,0.0,0.0,3,7,7,68
4301,3,1.75,1460,1.0,0.0,0.0,3,8,10,47
4302,3,2.5,1500,2.0,0.0,0.0,3,9,6,8
4303,3,1.0,1130,1.5,0.0,0.0,4,6,8,80
4304,2,2.5,1620,2.0,0.0,0.0,3,8,6,14
4305,2,1.75,2330,1.0,0.0,0.0,3,7,4,40
4306,3,3.0,1520,3.0,0.0,0.0,3,7,3,19
4307,4,2.5,2840,2.0,0.0,0.0,3,8,11,21
4308,3,2.0,1520,1.0,0.0,0.0,3,7,9,73
4309,3,1.0,1740,1.0,0.0,0.0,3,8,12,70
4310,4,4.0,4000,2.0,0.0,0.0,3,9,8,15
4311,3,2.25,2780,1.0,0.0,3.0,4,9,9,74
4312,4,4.25,3500,1.0,0.0,4.0,5,9,6,71
4313,3,1.0,1060,1.0,0.0,0.0,3,7,12,62
4314,3,1.0,1290,1.5,0.0,0.0,3,7,4,96
4315,3,2.5,2390,1.0,0.0,0.0,3,8,12,44
4316,5,1.75,2460,1.0,0.0,0.0,3,7,8,50
4317,4,2.75,2930,1.0,0.0,3.0,4,9,8,44
4318,4,2.25,2200,2.0,0.0,0.0,3,7,10,32
4319,3,2.5,1870,1.0,0.0,0.0,3,8,5,42
4320,4,2.5,2060,1.0,0.0,0.0,4,7,12,47
4321,4,1.75,1610,1.0,0.0,0.0,3,7,12,54
4322,3,2.25,2120,2.0,0.0,0.0,3,7,2,20
4323,3,3.5,1450,2.0,0.0,0.0,3,8,10,15
4324,2,1.0,1980,1.0,0.0,0.0,4,7,6,99
4325,2,1.0,860,1.0,0.0,0.0,3,6,10,79
4326,3,1.75,1460,1.0,0.0,0.0,3,7,8,37
4327,5,2.0,2590,1.0,0.0,0.0,4,7,1,64
4328,2,1.0,1120,1.0,0.0,0.0,3,6,8,46
4329,3,1.0,1340,1.5,0.0,0.0,4,5,11,77
4330,4,1.5,1780,1.5,0.0,3.0,3,8,4,96
4331,4,2.5,2920,1.5,0.0,0.0,5,8,5,113
4332,4,3.25,2820,1.0,0.0,0.0,3,7,12,64
4333,3,2.25,1550,3.0,0.0,0.0,3,8,3,19
4334,3,2.25,1600,1.0,0.0,3.0,4,8,9,64
4335,4,2.75,3190,2.0,0.0,4.0,4,10,11,40
4336,3,1.75,1960,1.0,0.0,0.0,4,7,6,83
4337,3,1.0,970,1.0,0.0,0.0,3,7,9,50
4338,3,1.5,1360,1.0,0.0,0.0,4,7,6,56
4339,3,1.5,1360,1.0,0.0,0.0,4,7,3,56
4340,6,3.75,3810,2.0,0.0,0.0,4,8,4,45
4341,3,1.75,1340,1.0,0.0,0.0,3,7,10,37
4342,3,2.25,1990,3.0,0.0,0.0,3,9,3,10
4343,3,1.75,1120,1.0,0.0,0.0,3,7,4,54
4344,4,1.75,2060,1.5,0.0,0.0,3,7,11,100
4345,3,1.5,1170,1.0,0.0,0.0,5,6,8,105
4346,3,2.5,1610,2.0,0.0,1.0,3,9,10,8
4347,3,2.0,1890,2.0,0.0,0.0,3,9,6,10
4348,2,2.0,1070,2.0,0.0,0.0,3,9,3,14
4349,3,1.75,1680,1.0,0.0,0.0,3,8,9,33
4350,4,2.75,2890,2.0,0.0,0.0,3,9,4,8
4351,2,1.0,1360,1.0,0.0,0.0,3,7,4,75
4352,3,1.5,1660,2.0,0.0,0.0,3,8,5,115
4353,2,1.0,1620,1.0,0.0,0.0,3,7,4,71
4354,2,1.0,960,1.0,0.0,1.0,4,6,12,80
4355,4,1.75,1000,1.5,0.0,0.0,4,6,8,75
4356,2,2.5,2395,1.0,0.0,0.0,3,8,4,19
4357,4,1.75,3050,1.0,0.0,0.0,3,8,4,56
4358,2,1.0,1120,1.5,0.0,0.0,4,6,8,50
4359,4,3.25,2960,2.0,0.0,0.0,3,9,3,15
4360,3,2.25,1250,3.0,0.0,0.0,3,8,10,14
4361,4,2.0,1940,1.0,0.0,0.0,4,7,10,112
4362,3,2.5,1750,2.0,0.0,0.0,3,8,3,45
4363,4,1.75,2150,1.0,0.0,0.0,4,7,11,67
4364,2,1.75,1500,1.0,0.0,0.0,4,7,6,80
4365,3,2.75,3230,2.0,1.0,4.0,3,7,11,97
4366,4,2.5,3000,2.0,0.0,0.0,3,8,9,37
4367,4,1.75,1520,1.0,0.0,0.0,4,7,7,55
4368,3,1.5,1190,1.0,0.0,0.0,3,7,12,54
4369,3,1.0,990,1.0,0.0,0.0,3,7,12,69
4370,3,1.0,1250,1.0,0.0,0.0,3,7,1,57
4371,4,2.0,2080,1.0,0.0,0.0,3,7,10,62
4372,3,2.5,1640,2.0,0.0,0.0,3,7,5,34
4373,4,1.5,1550,1.5,0.0,0.0,3,7,6,104
4374,3,1.0,1290,1.0,0.0,0.0,4,7,5,62
4375,3,3.0,3250,2.0,0.0,3.0,3,10,4,18
4376,3,1.75,1260,1.0,0.0,0.0,5,6,7,80
4377,3,3.5,2840,3.0,0.0,0.0,3,10,8,16
4378,3,2.25,1960,2.0,0.0,0.0,4,8,8,45
4379,3,1.0,760,1.0,0.0,0.0,2,5,9,119
4380,3,1.75,2240,2.0,0.0,0.0,5,8,6,46
4381,4,2.25,2240,2.0,0.0,0.0,4,9,4,52
4382,3,1.75,1820,1.0,0.0,2.0,3,8,4,74
4383,4,3.5,3370,2.0,0.0,3.0,3,9,5,17
4384,3,1.0,1160,1.0,0.0,0.0,4,8,8,93
4385,3,2.25,1640,1.0,0.0,0.0,3,8,2,35
4386,1,0.75,820,1.0,0.0,0.0,3,5,5,23
4387,4,2.5,2800,2.0,0.0,0.0,3,9,11,17
4388,3,1.75,1780,1.5,0.0,0.0,3,6,4,65
4389,4,2.75,2200,1.0,0.0,0.0,3,7,3,33
4390,4,2.0,1480,1.0,0.0,0.0,5,6,5,112
4391,3,3.0,2010,2.0,0.0,0.0,3,7,3,21
4392,3,2.0,2880,1.5,0.0,0.0,4,7,8,96
4393,3,1.0,940,1.0,0.0,0.0,5,6,7,122
4394,4,1.75,1620,1.0,0.0,0.0,3,7,3,54
4395,4,3.25,4400,2.0,0.0,0.0,3,11,11,34
4396,3,1.75,1530,1.0,0.0,0.0,3,7,7,67
4397,4,2.75,3460,1.0,0.0,4.0,4,9,7,48
4398,4,2.5,2890,2.0,0.0,0.0,3,7,11,16
4399,3,1.5,1980,1.0,0.0,0.0,3,7,12,63
4400,3,1.0,1980,1.5,0.0,0.0,3,8,9,110
4401,2,1.5,1450,1.0,0.0,0.0,3,7,4,38
4402,4,3.0,4280,1.0,0.0,4.0,5,11,11,51
4403,4,2.5,1810,2.0,0.0,0.0,3,7,5,28
4404,3,3.0,2490,2.0,1.0,4.0,3,10,4,22
4405,3,1.0,1610,1.5,0.0,0.0,5,7,3,94
4406,1,2.5,1820,2.0,0.0,0.0,3,7,8,112
4407,5,5.75,9200,2.0,0.0,0.0,3,13,8,21
4408,4,2.5,3520,2.0,0.0,0.0,4,10,11,30
4409,4,2.25,3740,1.0,0.0,0.0,4,9,9,71
4410,3,2.25,2150,2.0,0.0,0.0,3,7,5,31
4411,4,3.25,3526,2.0,0.0,0.0,3,10,5,25
4412,2,1.0,1070,1.0,0.0,0.0,3,7,11,72
4413,3,1.0,1410,1.0,0.0,0.0,3,7,10,73
4414,4,2.5,3190,2.0,0.0,0.0,3,10,12,23
4415,2,1.0,1270,1.0,0.0,0.0,3,7,3,83
4416,4,1.5,1970,1.5,0.0,0.0,4,7,8,59
4417,3,2.25,1640,1.0,0.0,0.0,4,8,12,54
4418,3,1.0,1600,1.0,0.0,0.0,3,8,12,69
4419,3,2.5,3020,2.0,0.0,0.0,3,7,8,19
4420,2,1.0,1350,1.0,0.0,0.0,3,6,10,75
4421,4,1.75,1870,1.0,0.0,0.0,3,7,3,63
4422,3,2.75,2730,1.5,0.0,4.0,3,9,9,59
4423,2,1.0,1100,1.0,0.0,0.0,3,7,8,42
4424,5,3.5,4320,2.0,0.0,0.0,4,11,4,25
4425,3,2.5,2700,1.0,0.0,3.0,4,7,6,63
4426,3,3.0,3700,1.0,0.0,0.0,3,10,8,22
4427,4,1.75,2190,1.0,0.0,0.0,4,7,7,63
4428,5,2.75,2840,1.0,0.0,0.0,3,7,9,62
4429,4,2.75,2610,1.0,0.0,0.0,4,8,7,35
4430,3,2.5,2630,2.0,0.0,0.0,3,8,7,21
4431,3,1.5,1090,1.0,0.0,0.0,5,7,11,56
4432,4,3.5,3090,2.0,0.0,0.0,3,9,4,23
4433,2,2.0,1670,1.0,0.0,0.0,4,6,3,103
4434,3,1.0,1300,2.0,0.0,0.0,3,7,4,122
4435,3,2.5,3670,1.0,0.0,4.0,3,10,11,39
4436,4,2.5,1700,2.0,0.0,0.0,3,8,12,28
4437,2,3.0,2560,1.0,0.0,0.0,3,8,7,18
4438,4,2.5,2770,2.0,0.0,0.0,3,8,4,29
4439,3,3.25,3240,2.0,0.0,0.0,3,9,6,21
4440,2,2.5,2300,1.0,0.0,0.0,3,8,12,15
4441,4,3.0,2483,2.0,0.0,0.0,3,8,4,17
