,bedrooms,bathrooms,log_sqft_living,sqft_above,sqft_living15,floors,waterfront,view,condition,grade,month_sold,age
3214,4,2.25,7.7706452341291765,1660,2350,1.0,0.0,0.0,3,8,12,46
3215,3,2.25,7.673223121121708,2150,2010,2.0,0.0,0.0,3,7,5,31
3216,4,2.5,7.958576903813898,2860,2290,2.0,0.0,0.0,3,8,7,18
3217,2,1.0,6.877296071497429,970,2050,1.0,0.0,0.0,3,7,8,117
3218,3,1.0,7.170119543449628,1300,1630,1.0,0.0,0.0,4,6,6,70
3219,3,1.5,7.501082124259871,1030,1780,1.0,0.0,0.0,3,7,1,64
3220,4,1.5,7.432483807917119,1690,1380,1.5,0.0,0.0,3,8,12,93
3221,2,1.0,7.003065458786462,1100,1110,1.0,0.0,0.0,3,7,3,97
3222,3,1.0,6.856461984594587,950,1610,1.0,0.0,0.0,3,7,9,60
3223,2,1.0,7.146772179452637,1100,1670,1.0,0.0,0.0,3,7,11,122
3224,2,1.0,6.579251212010101,720,1030,1.0,0.0,0.0,4,6,11,79
3225,2,1.75,7.146772179452637,1270,1480,1.5,0.0,0.0,4,7,7,90
3226,2,2.25,8.061486866871327,1990,2980,2.0,0.0,2.0,5,10,6,122
3227,3,1.0,7.24422751560335,1400,1420,1.5,0.0,0.0,3,6,7,78
3228,3,1.5,7.170119543449628,900,1430,1.0,0.0,0.0,4,7,8,46
3229,4,2.5,7.709756864454165,1630,2410,2.0,0.0,0.0,5,8,9,116
3230,3,1.75,8.058327306580958,2160,1990,1.0,0.0,0.0,4,8,7,44
3231,4,2.75,8.24800570160062,3820,2330,2.0,0.0,0.0,3,10,7,8
3232,4,2.5,7.908387159290043,2500,3240,2.0,0.0,2.0,3,10,9,41
3233,4,2.5,7.560080465021827,1920,1530,2.0,0.0,0.0,2,7,4,33
3234,3,1.0,7.090076835776092,800,940,1.0,0.0,0.0,3,6,9,72
3235,3,1.0,7.122866658599083,1040,1240,1.0,0.0,0.0,4,6,2,68
3236,3,2.5,7.799753318287247,1420,2060,1.0,0.0,0.0,3,7,4,41
3237,4,2.5,7.8160138391590275,1820,2910,1.0,0.0,0.0,4,9,7,55
3238,2,1.0,6.721425700790643,830,1110,1.0,0.0,0.0,4,7,3,101
3239,3,2.5,7.855544677915663,2580,2580,2.0,0.0,0.0,3,9,5,36
3240,2,1.5,6.721425700790643,830,1120,2.0,0.0,0.0,3,7,5,17
3241,4,1.75,7.8160138391590275,1630,2770,1.0,0.0,0.0,4,9,8,56
3242,3,3.5,8.077136638538454,2760,3080,2.0,0.0,4.0,3,10,10,31
3243,3,2.5,7.512071245835466,1830,2488,2.0,0.0,0.0,3,7,4,18
3244,4,2.5,7.965545573129992,2880,2640,2.0,0.0,0.0,3,10,7,14
3245,4,2.5,8.016317898503415,2020,2050,2.0,0.0,0.0,3,8,6,24
3246,3,2.75,7.539027055823995,1810,1800,2.0,0.0,0.0,3,7,8,21
3247,4,2.0,7.299797366758161,1480,2130,1.0,0.0,0.0,4,7,5,48
3248,4,3.25,8.080237416216702,1750,1730,1.5,0.0,0.0,4,7,3,106
3249,3,2.75,7.177782416195197,1310,1310,1.0,0.0,0.0,3,7,6,65
3250,3,2.5,7.533693709848633,1870,2130,2.0,0.0,0.0,3,7,1,15
3251,3,1.0,7.07326971745971,1180,1460,1.0,0.0,0.0,4,7,12,55
3252,3,1.5,7.506591780070841,1200,1500,1.0,0.0,0.0,4,7,12,64
3253,4,2.0,7.620705086838262,1160,2040,1.0,0.0,0.0,5,7,2,85
3254,3,1.5,7.22983877815125,790,1570,1.0,0.0,0.0,4,7,8,51
3255,4,2.5,7.77485576666552,2380,2330,2.0,0.0,0.0,3,7,5,20
3256,3,1.75,7.07326971745971,940,1230,1.0,0.0,0.0,4,7,5,41
3257,3,2.25,7.965545573129992,1710,2920,1.0,0.0,2.0,3,9,6,64
3258,3,2.75,7.615791072035833,1400,1780,1.0,0.0,0.0,5,8,11,57
3259,5,2.0,8.013012110368916,1860,1380,1.5,0.0,0.0,5,7,12,97
3260,3,2.5,7.408530566894626,1650,1650,2.0,0.0,0.0,3,7,5,24
3261,4,1.75,7.600902459542082,1390,1520,1.0,0.0,0.0,4,7,10,61
3262,3,1.75,7.3901814282264295,940,1320,1.0,0.0,0.0,5,7,5,96
3263,5,2.0,7.731930721948486,2280,1740,2.0,0.0,0.0,3,7,11,30
3264,4,3.0,7.799753318287247,2440,2290,2.0,0.0,0.0,5,7,6,61
3265,3,2.25,7.668561108015897,2140,1890,2.0,0.0,0.0,4,7,9,43
3266,2,1.0,7.02108396428914,1120,1680,1.0,0.0,0.0,5,6,4,61
3267,2,1.0,6.856461984594587,950,1160,1.0,0.0,0.0,3,6,5,64
3268,2,1.0,7.286191714702382,1260,1580,1.0,0.0,0.0,2,7,10,97
3269,3,3.75,8.21878715560148,2910,2390,2.0,0.0,0.0,3,10,9,44
3270,3,1.5,7.170119543449628,1300,2280,1.0,0.0,0.0,5,7,7,62
3271,3,2.25,7.668561108015897,2140,2040,2.0,0.0,0.0,3,8,9,35
3272,4,2.5,7.6255950721324535,2050,1920,2.0,0.0,0.0,3,7,7,33
3273,4,2.5,7.8119734296220225,2470,2790,2.0,0.0,0.0,3,9,9,17
3274,5,2.5,7.757906208351747,1300,1930,1.0,0.0,0.0,3,7,10,47
3275,3,2.5,7.461640392208575,1740,1740,3.0,0.0,0.0,3,8,1,14
3276,6,3.0,8.107720061910534,1660,2330,1.0,0.0,0.0,4,8,9,45
3277,5,3.25,8.470101583882387,3070,3530,1.0,0.0,0.0,4,11,9,49
3278,3,1.75,7.982757702011113,2440,2700,2.0,0.0,0.0,3,8,10,27
3279,2,2.0,7.31986492980897,1510,1440,1.0,0.0,0.0,3,8,9,16
3280,3,2.25,7.31986492980897,1150,1510,1.0,0.0,0.0,4,7,12,37
3281,3,1.75,7.24422751560335,1100,1720,1.5,0.0,0.0,4,6,5,118
3282,3,3.25,7.098375638590786,1000,1650,2.0,0.0,0.0,3,8,11,20
3283,5,1.0,7.02108396428914,1120,1310,1.5,0.0,0.0,4,7,5,60
3284,4,3.5,7.762170607138205,1670,2250,2.0,0.0,3.0,3,8,5,28
3285,2,1.0,6.551080335043404,700,990,1.0,0.0,0.0,3,6,12,72
3286,3,1.5,7.444248649496705,1710,2430,2.0,0.0,2.0,3,7,4,78
3287,1,1.0,6.253828811575473,520,1030,1.0,0.0,0.0,3,6,11,104
3288,2,1.75,7.628517626575055,1048,2220,1.0,0.0,0.0,4,7,4,42
3289,4,1.75,7.560080465021827,1920,1580,1.0,0.0,0.0,3,7,10,58
3290,3,2.0,7.31986492980897,1510,1510,1.5,0.0,0.0,3,8,4,117
3291,4,2.5,7.61085279039525,2020,2020,2.0,0.0,0.0,3,7,6,12
3292,3,2.75,8.0925452638913,3270,3480,1.5,0.0,0.0,3,11,2,34
3293,3,1.0,7.3395376954076745,1540,1450,1.0,0.0,0.0,4,6,5,54
3294,3,1.5,7.222566018822171,1370,1730,1.0,0.0,0.0,4,7,12,60
3295,3,1.0,7.444248649496705,1710,1790,1.5,0.0,0.0,3,7,5,113
3296,4,2.5,7.731930721948486,1510,2140,1.5,0.0,0.0,4,7,12,80
3297,6,3.5,8.221478947267192,3720,3030,2.0,0.0,0.0,3,10,12,19
3298,3,2.75,7.926602599181384,1640,2450,1.0,0.0,1.0,5,8,9,60
3299,4,2.75,7.3395376954076745,850,1180,1.0,0.0,2.0,4,7,10,93
3300,3,1.5,7.177782416195197,1170,1680,1.0,0.0,0.0,4,7,10,94
3301,3,1.5,6.917705609835305,1010,1270,1.0,0.0,0.0,3,6,11,69
3302,4,3.0,7.484368643286131,1780,1810,1.0,0.0,0.0,4,8,12,58
3303,5,2.25,7.736307096548285,1290,1660,1.0,0.0,0.0,3,7,6,49
3304,3,2.5,7.820037989458753,2490,2500,2.0,0.0,0.0,3,9,2,31
3305,3,1.5,7.07326971745971,1180,1680,1.0,0.0,0.0,3,6,5,39
3306,3,1.5,7.154615356913663,1280,1070,2.0,0.0,0.0,4,6,10,39
3307,2,1.0,6.565264970035361,710,1370,2.0,0.0,0.0,4,7,6,79
3308,3,1.5,7.299797366758161,1480,2100,1.0,0.0,0.0,3,7,9,63
3309,3,1.75,7.170119543449628,1300,1300,1.0,0.0,0.0,5,7,1,54
3310,3,1.0,7.237059026124737,1390,1230,1.0,0.0,0.0,4,7,2,73
3311,3,2.0,7.425357887027151,1678,1550,1.0,0.0,0.0,3,7,5,28
3312,3,2.5,7.635303886259415,2070,1350,1.0,0.0,0.0,5,6,2,105
3313,5,2.0,7.731930721948486,1140,1780,1.0,0.0,0.0,4,8,2,71
3314,3,1.75,7.358830898342354,1200,1760,1.0,0.0,0.0,3,8,7,48
3315,3,2.0,7.3901814282264295,1620,1660,1.0,0.0,0.0,4,7,5,54
3316,3,2.5,7.170119543449628,880,1300,2.0,0.0,0.0,3,8,4,14
3317,4,2.75,7.9996785794994505,1800,1920,1.0,0.0,0.0,4,8,3,43
3318,3,1.75,7.52294091807237,1850,2700,1.5,0.0,4.0,5,6,2,114
3319,3,2.0,7.146772179452637,1270,1660,1.0,0.0,0.0,3,7,7,59
3320,3,1.75,7.512071245835466,1010,1200,1.0,0.0,2.0,4,7,9,83
3321,3,2.25,7.444248649496705,1130,1790,1.0,0.0,0.0,4,7,4,43
3322,4,2.5,8.077136638538454,1680,2990,1.0,0.0,0.0,5,9,6,49
3323,4,2.5,7.8399193600125825,2540,2360,2.0,0.0,0.0,3,9,7,17
3324,3,2.5,7.7664168980196555,2360,2480,2.0,0.0,0.0,3,8,4,39
3325,4,1.75,7.795646536334594,1430,2050,1.0,0.0,0.0,3,8,8,69
3326,3,1.0,7.1308988302963465,1250,1410,1.0,0.0,0.0,4,7,3,52
3327,3,2.5,7.560080465021827,1920,1920,2.0,0.0,0.0,3,7,8,24
3328,4,2.5,7.577633832602728,1954,1714,2.0,0.0,0.0,3,8,7,17
3329,4,2.5,8.0925452638913,3270,4180,2.0,0.0,0.0,3,11,6,33
3330,3,1.75,7.539027055823995,1880,2260,1.0,0.0,0.0,3,8,12,34
3331,4,1.75,7.753623546559746,1300,2040,2.0,0.0,0.0,5,8,5,98
3332,4,2.25,7.5652752818989315,1300,1930,1.0,0.0,0.0,3,8,8,62
3333,4,2.75,8.32117830749028,3130,2820,2.0,0.0,1.0,3,9,11,94
3334,4,2.75,8.151909872940905,1750,2950,1.0,0.0,0.0,4,8,11,60
3335,4,3.0,7.843848638152472,1720,1590,2.0,0.0,0.0,3,8,2,114
3336,1,1.75,6.620073206530356,550,2020,1.0,0.0,0.0,4,4,6,76
3337,5,2.5,7.919356190660617,1840,1460,1.5,0.0,0.0,5,9,8,112
3338,2,2.0,7.438383530044307,950,1700,1.0,0.0,0.0,4,7,12,42
3339,3,1.0,6.877296071497429,970,1480,1.0,0.0,0.0,4,7,1,42
3340,3,2.0,7.444248649496705,1260,1760,1.0,0.0,0.0,3,8,8,54
3341,3,2.25,7.432483807917119,1250,1670,1.0,0.0,0.0,3,7,4,37
3342,3,1.0,7.170119543449628,1300,1360,1.0,0.0,0.0,3,7,10,54
3343,3,2.5,7.484368643286131,1230,1780,1.0,0.0,0.0,3,7,6,32
3344,4,2.25,7.727535110475448,1290,1480,1.0,0.0,0.0,3,7,5,45
3345,3,1.0,7.383989457978509,1610,2510,1.0,0.0,0.0,3,7,3,44
3346,3,2.25,7.402451520818244,1220,1560,1.0,0.0,0.0,4,7,5,33
3347,4,1.75,7.478734825567875,1350,1670,1.0,0.0,0.0,3,7,7,85
3348,3,1.75,7.7142311448490855,1250,1720,1.0,0.0,0.0,4,8,8,72
3349,4,2.5,7.7142311448490855,2240,2240,2.0,0.0,0.0,3,8,4,8
3350,4,2.75,8.048788283534199,3130,1450,2.0,0.0,0.0,3,8,12,8
3351,3,1.5,7.029972911706386,1130,1320,1.0,0.0,0.0,4,7,11,61
3352,3,2.5,7.478734825567875,1420,1894,1.0,0.0,0.0,3,7,7,36
3353,4,2.75,8.134467570277563,3410,2580,2.0,0.0,0.0,3,9,7,38
3354,6,2.0,7.705262474866325,2220,1170,1.0,0.0,0.0,3,7,5,45
3355,4,2.5,7.590852123688581,1980,1980,2.0,0.0,0.0,3,7,5,34
3356,4,2.75,7.951559331155252,2840,2990,3.0,0.0,0.0,3,9,9,8
3357,2,1.0,6.721425700790643,830,1150,1.0,0.0,0.0,2,6,1,102
3358,3,2.5,7.446585099157725,1714,1714,2.0,0.0,0.0,3,8,4,17
3359,5,1.75,7.691656822810547,1290,1790,1.0,0.0,0.0,3,7,4,43
3360,3,1.75,7.528331766707247,1300,1550,1.5,0.0,0.0,5,6,12,104
3361,2,1.0,6.993932975223189,730,990,1.0,0.0,0.0,4,7,5,80
3362,3,1.5,7.286191714702382,1100,2330,1.0,0.0,0.0,3,7,5,51
3363,3,2.0,7.709756864454165,1290,1650,1.5,0.0,0.0,4,7,8,107
3364,3,1.75,8.131530710604252,2050,2320,1.0,0.0,0.0,3,7,11,43
3365,3,2.0,7.22983877815125,1380,1320,1.0,0.0,0.0,4,7,4,40
3366,1,1.0,6.4457198193855785,630,1090,1.0,0.0,0.0,3,7,12,79
3367,5,2.5,8.003028666384733,2990,2150,2.0,0.0,0.0,4,8,8,32
3368,5,2.0,7.5443321080536885,1890,1170,2.0,0.0,0.0,4,7,11,78
3369,3,2.5,7.27931883541462,1450,2410,1.0,0.0,0.0,3,8,4,32
3370,4,2.5,7.843848638152472,2550,2330,2.0,0.0,0.0,3,9,9,34
3371,3,2.0,7.668561108015897,2140,2310,1.0,0.0,0.0,4,7,9,39
3372,2,1.0,6.606650186198215,740,750,1.0,0.0,0.0,4,5,4,70
3373,2,1.0,7.1853870155804165,1320,1190,1.0,0.0,0.0,4,6,5,79
3374,5,5.5,8.860782895806315,4320,5070,1.0,0.0,2.0,4,13,7,44
3375,3,3.5,7.874739125171811,2030,2450,2.0,0.0,2.0,3,9,11,14
3376,2,1.75,7.146772179452637,1270,1270,2.0,0.0,0.0,3,8,1,10
3377,4,2.5,8.061486866871327,2570,2060,2.0,0.0,0.0,4,7,7,97
3378,4,2.5,7.749322464660356,2320,2820,2.0,0.0,0.0,3,9,8,40
3379,4,1.75,7.727535110475448,2270,2540,1.0,0.0,0.0,4,8,8,63
3380,3,1.0,7.438383530044307,1700,1400,1.5,0.0,0.0,3,7,2,104
3381,3,2.5,7.843848638152472,2550,2640,2.0,0.0,0.0,3,7,4,18
3382,3,2.5,7.635303886259415,1270,2200,1.5,0.0,0.0,5,9,6,112
3383,3,1.75,7.478734825567875,1170,1670,1.0,0.0,0.0,4,7,9,64
3384,4,2.25,7.878534196140362,2080,1910,2.0,0.0,0.0,3,7,4,114
3385,3,2.5,7.478169694159785,1769,2502,2.0,0.0,0.0,3,9,6,10
3386,4,2.5,8.213381737034572,2190,3460,1.0,0.0,3.0,4,10,4,71
3387,7,3.0,7.986164860332727,1690,1850,1.0,0.0,0.0,3,8,1,45
3388,3,2.0,7.22983877815125,1380,1620,2.0,0.0,0.0,3,7,9,51
3389,2,1.0,6.721425700790643,830,2030,1.0,1.0,3.0,4,6,6,94
3390,3,1.0,6.824373670043086,920,1660,1.0,0.0,0.0,4,7,2,52
3391,3,2.0,7.590852123688581,1440,1610,1.5,0.0,0.0,4,7,10,93
3392,4,2.0,7.484368643286131,1160,1780,1.0,0.0,0.0,5,7,4,72
3393,3,2.5,8.368693183097793,2510,3810,1.5,0.0,4.0,5,10,6,40
3394,2,2.0,7.4205789054108005,860,1300,1.0,0.0,0.0,4,6,3,103
3395,4,3.75,8.333270353255308,4160,5330,2.0,0.0,0.0,3,11,2,31
3396,3,2.25,7.803843303538772,1770,1340,1.0,0.0,0.0,3,7,7,44
3397,2,1.5,7.106606137727303,1220,1180,1.5,0.0,0.0,4,8,5,46
3398,4,2.5,7.682482446534506,2170,2170,2.0,0.0,0.0,3,8,2,31
3399,5,3.0,7.668561108015897,1280,1820,1.0,0.0,0.0,3,7,12,44
3400,3,2.0,7.170119543449628,1300,1630,1.0,0.0,0.0,4,7,9,39
3401,4,2.5,7.832014180505469,2520,2090,2.0,0.0,0.0,3,8,10,28
3402,5,2.0,7.265429723253953,1430,1860,1.5,0.0,0.0,3,6,5,75
3403,3,1.75,7.333023014386481,1410,2040,1.0,0.0,0.0,3,7,7,67
3404,3,1.75,7.27931883541462,1450,1210,1.0,0.0,0.0,4,7,9,41
3405,5,3.5,8.29154650988391,3990,3490,2.0,0.0,0.0,3,11,6,21
3406,3,2.5,7.807916628926408,2460,2060,2.0,0.0,0.0,3,7,5,15
3407,4,2.5,8.086410275323782,3250,3230,2.0,0.0,0.0,3,8,6,14
3408,3,1.0,7.07326971745971,1180,1440,1.5,0.0,0.0,3,8,10,115
3409,3,2.0,7.326465613840322,1520,1740,1.0,0.0,0.0,3,7,9,73
3410,4,2.5,8.157657015196472,3490,3260,2.0,0.0,3.0,3,11,5,22
3411,3,2.0,7.200424892944957,670,1520,1.0,0.0,0.0,3,6,4,107
3412,2,2.0,7.170119543449628,800,950,1.0,0.0,0.0,3,7,3,59
3413,3,2.25,7.512071245835466,1250,2240,1.0,0.0,0.0,3,7,4,57
3414,3,2.25,7.791522819150732,2420,2540,1.0,0.0,0.0,4,8,10,53
3415,2,1.0,6.835184586147301,930,1690,1.0,0.0,0.0,3,7,4,118
3416,4,3.5,8.009695357742922,3010,2720,2.0,0.0,0.0,3,9,10,18
3417,3,2.5,7.605890001053122,2010,2010,2.0,0.0,0.0,3,8,7,24
3418,3,2.0,7.352441100243583,910,1470,1.0,0.0,0.0,5,7,3,46
3419,5,3.0,7.501082124259871,1810,1670,2.0,0.0,0.0,3,7,7,24
3420,4,2.5,7.745002803515839,2310,1780,2.0,0.0,0.0,3,7,6,44
3421,4,1.75,7.615791072035833,1730,2320,2.0,0.0,4.0,4,9,9,83
3422,4,2.25,8.311398278436641,4070,2820,2.0,0.0,0.0,4,10,8,54
3423,3,1.0,7.222566018822171,1370,1220,1.5,0.0,0.0,3,7,7,116
3424,6,3.0,7.61085279039525,1230,2080,1.0,0.0,0.0,3,7,1,28
3425,1,1.0,6.380122536899765,590,780,1.0,0.0,0.0,4,7,7,96
3426,3,1.5,7.090076835776092,1030,2810,1.0,0.0,0.0,3,8,6,70
3427,3,3.25,7.177782416195197,1060,1160,2.0,0.0,0.0,3,8,4,14
3428,4,2.5,8.055157731819678,3150,3150,2.0,0.0,0.0,3,9,8,17
3429,4,2.75,7.843848638152472,1700,2550,1.0,0.0,0.0,3,8,5,50
3430,3,1.5,6.745236349484363,850,850,1.0,0.0,0.0,3,7,5,36
3431,3,2.0,6.866933284461882,960,1460,1.0,0.0,0.0,3,6,7,73
3432,3,1.0,7.02108396428914,1120,1050,1.0,0.0,0.0,3,6,8,105
3433,4,3.25,8.308938252595778,4060,3100,2.0,0.0,0.0,4,9,9,26
3434,2,1.0,7.24422751560335,1400,1560,1.0,0.0,0.0,4,7,8,48
3435,4,2.5,7.644919344958857,2090,2090,2.0,0.0,0.0,3,7,3,15
3436,3,2.25,7.396335293800808,1630,1630,2.0,0.0,0.0,3,7,7,18
3437,3,1.0,7.170119543449628,1300,1300,1.0,0.0,0.0,4,7,2,45
3438,4,1.75,7.8632667240095735,1610,1720,1.0,0.0,0.0,4,7,7,53
3439,5,2.5,7.803843303538772,2450,1940,2.0,0.0,0.0,3,8,7,20
3440,2,1.0,6.76849321164863,870,990,1.0,0.0,0.0,3,6,6,72
3441,3,1.75,7.1308988302963465,1250,1270,1.0,0.0,0.0,4,6,9,51
3442,4,2.5,7.644919344958857,2090,2640,2.0,0.0,0.0,3,8,7,16
3443,5,3.0,7.835974581721566,1520,2290,1.0,0.0,0.0,3,8,3,17
3444,4,2.5,7.975908360165538,2910,2420,2.0,0.0,0.0,3,8,7,24
3445,4,2.5,7.749322464660356,2320,2620,2.0,0.0,0.0,3,7,4,23
3446,4,2.5,7.52294091807237,1850,1750,2.0,0.0,0.0,3,7,10,29
3447,3,2.5,7.727535110475448,2270,1770,2.0,0.0,0.0,3,8,3,23
3448,2,1.0,6.802394763324311,900,1190,1.0,0.0,0.0,4,6,8,61
3449,3,2.5,7.575584651557793,1950,2200,2.0,0.0,0.0,3,7,1,13
3450,3,1.0,7.064759027791802,1170,1590,1.0,0.0,0.0,2,6,6,42
3451,3,1.5,7.200424892944957,1340,2600,1.5,0.0,1.0,3,9,11,95
3452,5,3.5,8.035926369891792,2060,2240,2.0,0.0,0.0,3,9,10,22
3453,3,2.5,7.867105500316739,2610,2610,2.0,0.0,0.0,3,9,6,26
3454,4,2.75,7.7406644019172415,1560,1870,1.0,0.0,0.0,4,7,9,43
3455,3,1.5,7.3901814282264295,1620,1600,2.0,0.0,0.0,3,7,4,32
3456,4,2.0,7.358830898342354,1570,1880,1.0,0.0,0.0,3,6,1,72
3457,3,1.75,7.575584651557793,1210,1900,1.0,0.0,0.0,3,7,4,46
3458,3,3.25,8.333270353255308,3690,3290,3.0,0.0,2.0,3,12,8,21
3459,4,2.5,8.13739583005665,3420,3340,2.0,0.0,0.0,3,9,7,20
3460,5,3.0,8.250620082174692,2630,3050,2.0,0.0,1.0,5,9,5,117
3461,3,2.25,7.5443321080536885,1890,1580,1.0,0.0,0.0,3,8,3,56
3462,4,3.25,7.8632667240095735,2150,2510,2.0,0.0,0.0,3,8,12,11
3463,4,3.0,8.21878715560148,2760,3970,2.0,0.0,2.0,5,10,3,86
3464,3,2.25,7.659171367666058,2120,2120,2.0,0.0,0.0,3,7,4,28
3465,3,1.75,7.590852123688581,1480,1520,1.0,0.0,0.0,4,7,12,54
3466,4,3.5,8.347590407030058,4220,2500,2.0,0.0,0.0,3,10,5,29
3467,5,2.5,8.04237800517328,1720,2550,1.0,0.0,0.0,3,8,8,48
3468,4,2.5,7.575584651557793,1950,1760,2.0,0.0,0.0,3,8,4,22
3469,3,3.0,7.8119734296220225,2470,2310,2.0,0.0,0.0,4,8,6,42
3470,3,2.25,7.162397497355718,1000,1300,2.0,0.0,0.0,3,8,12,16
3471,2,1.0,7.038783541388542,1140,1520,1.0,0.0,0.0,5,7,5,114
3472,3,2.0,7.727535110475448,2270,2880,1.0,0.0,0.0,4,9,6,54
3473,3,2.5,7.762170607138205,2350,1280,1.5,0.0,0.0,4,9,4,43
3474,3,2.75,7.512071245835466,1830,1530,2.0,0.0,0.0,3,8,8,25
3475,3,1.0,6.966024187106113,1060,1900,1.0,0.0,0.0,4,7,7,66
3476,5,1.5,7.575584651557793,1130,1680,1.0,0.0,0.0,3,7,12,58
3477,3,1.75,7.326465613840322,1520,2310,1.0,0.0,0.0,3,8,6,39
3478,2,1.0,6.633318433280377,760,1640,1.0,0.0,0.0,4,6,10,72
3479,3,1.5,7.1929342212158,1330,1500,1.0,0.0,0.0,4,7,6,54
3480,4,2.5,8.026170194946426,3060,2870,2.0,0.0,0.0,3,9,12,16
3481,3,1.75,7.265429723253953,1430,1190,1.0,0.0,0.0,4,7,12,54
3482,4,2.5,7.762170607138205,1690,1750,1.5,0.0,0.0,4,8,5,112
3483,3,1.75,7.333023014386481,1020,1530,1.0,0.0,2.0,3,7,9,74
3484,6,2.5,7.878534196140362,1760,1960,2.0,0.0,0.0,5,8,7,100
3485,4,2.25,7.585788821732034,1500,1980,1.5,0.0,0.0,3,7,11,114
3486,4,2.75,7.912056888179006,1530,2310,1.0,0.0,0.0,3,8,4,43
3487,3,2.5,7.640123172695364,2080,2080,2.0,0.0,0.0,3,9,5,26
3488,3,1.75,7.251344983372214,1410,1560,2.0,0.0,0.0,3,7,6,37
3489,3,2.5,7.7406644019172415,2300,2480,2.0,0.0,0.0,3,9,9,27
3490,3,1.75,7.944492163932159,1540,1640,1.0,0.0,0.0,5,7,11,102
3491,3,2.5,7.371489295214277,1590,2160,2.0,0.0,0.0,3,7,4,19
3492,3,1.0,7.02108396428914,1120,1190,1.0,0.0,0.0,4,7,3,46
3493,4,2.5,8.086410275323782,3250,3030,2.0,0.0,0.0,3,8,4,13
3494,3,2.0,8.016317898503415,2100,1990,1.0,0.0,1.0,4,7,9,63
3495,4,3.0,7.795646536334594,2430,2430,2.0,0.0,0.0,3,8,4,19
3496,3,1.0,7.444248649496705,1710,1310,1.0,0.0,0.0,4,7,8,50
3497,4,3.25,8.318742252692399,2500,3770,2.0,0.0,0.0,3,9,7,41
3498,3,2.25,7.402451520818244,1320,1770,1.0,0.0,0.0,3,8,2,35
3499,3,1.75,7.27931883541462,1050,1380,1.0,0.0,0.0,4,7,3,67
3500,4,2.5,8.263590432617319,3880,3280,2.0,0.0,0.0,3,10,3,16
3501,4,1.75,7.352441100243583,1560,2460,1.0,0.0,0.0,4,7,6,57
3502,2,1.0,7.215239978730097,1060,1800,1.0,0.0,0.0,3,7,4,75
3503,3,1.75,7.5443321080536885,1460,1680,1.0,0.0,0.0,5,7,2,44
3504,4,2.25,7.495541943884256,1800,1800,2.0,0.0,0.0,3,8,8,8
3505,3,2.0,7.560080465021827,1920,2384,1.0,0.0,3.0,3,9,2,15
3506,4,2.25,7.912056888179006,1460,2010,1.0,0.0,0.0,5,7,11,67
3507,5,4.0,8.318742252692399,4100,4100,2.0,0.0,0.0,3,9,10,11
3508,4,5.25,8.71768205216564,6110,4190,2.0,0.0,0.0,3,11,11,17
3509,4,2.25,7.461640392208575,1740,1680,1.0,0.0,0.0,3,8,12,55
3510,3,1.75,7.215239978730097,1360,1570,1.0,0.0,0.0,4,7,8,65
3511,4,2.5,7.993282328101591,2961,2620,2.0,0.0,0.0,3,9,6,24
3512,3,1.75,7.749322464660356,2320,1610,2.0,0.0,0.0,3,7,7,87
3513,4,2.5,8.016317898503415,3030,1080,3.0,0.0,0.0,3,9,6,17
3514,4,2.25,7.484368643286131,1060,1780,1.0,0.0,0.0,5,7,5,59
3515,1,1.0,7.114769448366463,1230,1190,1.5,0.0,0.0,4,6,11,104
3516,5,3.5,7.791522819150732,2420,1430,2.0,0.0,0.0,3,7,5,9
3517,2,1.0,7.396335293800808,1630,1800,1.0,0.0,0.0,3,7,4,81
3518,2,1.75,7.352441100243583,880,2060,1.0,0.0,0.0,5,7,4,76
3519,4,2.5,7.944492163932159,2820,3330,2.0,0.0,0.0,3,9,11,24
3520,2,2.0,7.24422751560335,940,1400,2.0,0.0,0.0,3,8,10,16
3521,3,1.5,7.517520850603031,1220,2320,1.0,0.0,0.0,4,8,12,63
3522,4,1.75,7.6255950721324535,1250,2270,1.0,0.0,0.0,4,7,6,63
3523,3,2.25,7.478734825567875,1340,1270,1.0,0.0,0.0,3,7,9,44
3524,3,1.5,7.7142311448490855,2240,2150,1.0,0.0,0.0,3,7,7,69
3525,3,2.5,7.982757702011113,2930,2760,2.0,0.0,0.0,3,9,5,14
3526,4,2.25,7.560080465021827,1920,1840,2.0,0.0,0.0,4,7,12,55
3527,3,2.25,7.300472814267799,1481,1481,2.0,0.0,0.0,3,7,6,10
3528,5,3.75,8.183118079394745,3190,2740,2.0,0.0,0.0,3,10,5,23
3529,4,2.5,7.919356190660617,1960,2400,2.0,0.0,0.0,3,9,6,117
3530,3,1.75,7.293017679772782,1470,1470,1.0,0.0,0.0,3,6,12,73
3531,2,1.0,6.802394763324311,900,1175,1.0,0.0,0.0,3,7,3,71
3532,3,1.0,6.877296071497429,970,1160,1.0,0.0,0.0,4,7,4,63
3533,4,2.5,7.791522819150732,2420,2420,2.0,0.0,0.0,3,9,2,13
3534,4,5.5,8.865029186687766,5760,3140,2.0,0.0,0.0,3,12,10,14
3535,4,1.5,7.352441100243583,1560,1560,1.0,0.0,0.0,4,7,3,60
3536,3,2.25,7.506591780070841,1120,1970,1.0,0.0,0.0,4,7,4,58
3537,2,2.5,7.600902459542082,2000,2510,2.0,0.0,4.0,3,9,9,30
